id,title,slug,strand,subStrand,learningOutcome,specificLearningOutcome,keyInquiryQuestion,suggestedLearningExperience,activityInstructions,status,isAvailable,draftSteps,publishedSteps,batchId,generatedAt,publishedAt,generator,videoId,isRecoveryBatch,isOldV2,updatedAt
"159f92b9-69c7-45ea-8376-2b15af491360","Identifying 1/2 in Everyday Objects","g2-mathematics-identifying-1-2-in-everyday-objects","Numbers","1.3 Fractions","By the end of the lesson, the learner should be able to: identify 1/4 as part of a whole","","What fraction do you get when you fold a circular paper cut-out into 4 equal parts?","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:21.312Z","2026-06-11T09:53:44.761Z","math-journey-generator-v1","jEYs9Z2w8oU","true","false","2026-06-10T08:15:33.755+00:00"
"60441bd5-774f-4135-9871-666fc481b13b","Identifying 1/4 in Everyday Objects","g2-mathematics-identifying-1-4-in-everyday-objects","Numbers","1.3 Fractions","By the end of the lesson, the learner should be able to: identify 1/4 as part of a whole","","What fraction do you get when you fold a circular paper cut-out into 4 equal parts?","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:22.351Z","2026-06-11T09:53:45.583Z","math-journey-generator-v1","jEYs9Z2w8oU","true","false","2026-06-10T08:15:34.557+00:00"
"0767b9f0-4a75-4a27-b2a2-fa9833c8dae8","Introduction to Halves Using Rectangular Cut-outs","g2-mathematics-introduction-to-halves-using-rectangular-cut-outs","Numbers","1.3 Fractions","By the end of the lesson, the learner should be able to: identify 1/4 as part of a whole","","What fraction do you get when you fold a circular paper cut-out into 4 equal parts?","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:20.869Z","2026-06-11T09:53:44.283Z","math-journey-generator-v1","pAtrNu8y6FQ","true","false","2026-06-10T08:15:33.358+00:00"
"9b887eb8-0a48-4f37-9689-b53113904728","Introduction to Quarters Using Rectangular Cut-outs","g2-mathematics-introduction-to-quarters-using-rectangular-cut-outs","Numbers","1.3 Fractions","By the end of the lesson, the learner should be able to: identify 1/4 as part of a whole","","What fraction do you get when you fold a circular paper cut-out into 4 equal parts?","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:21.812Z","2026-06-11T09:53:45.240Z","math-journey-generator-v1","iO7owL6Xr_M","true","false","2026-06-10T08:15:34.154+00:00"
"b163de06-c0e5-4a42-8bce-ba7dcab330a9","Making Patterns with Fractions","g2-mathematics-making-patterns-with-fractions","Numbers","1.3 Fractions","By the end of the lesson, the learner should be able to: identify 1/4 as part of a whole","","What fraction do you get when you fold a circular paper cut-out into 4 equal parts?","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","Learners in pairs to make circular paper cut-outs. Learners in pairs to fold the circular paper cut-outs into two equal parts and identify one of the parts as a half of the whole written as 1/2. Learners in pairs to make rectangular paper cut-outs and fold them into two equal parts to get a half. Le","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:22.829Z","2026-06-11T09:53:46.441Z","math-journey-generator-v1","lTcewUmUnyE","true","false","2026-06-10T08:15:35.329+00:00"
"66cdd3b3-858d-4be2-a451-b2f2340bc852","Missing Numbers in Subtraction","g2-mathematics-missing-numbers-in-subtraction","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:29.905Z","2026-06-11T09:53:54.295Z","math-journey-generator-v1","gBXbs6lVRuo","true","false","2026-06-10T08:15:43.246+00:00"
"b0c38507-b852-4a4c-8767-c0234ef9b89c","Multiplication as Repeated Addition Using Counters","g2-mathematics-multiplication-as-repeated-addition-using-counters","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: write repeated addition sentences as multiplication, using '×' sign","","How do you represent multiplication as repeated addition?","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:30.378Z","2026-06-11T09:53:58.959Z","math-journey-generator-v1","bo2A425u6hk","true","false","2026-06-10T08:15:47.709+00:00"
"f3e92483-c349-4553-ba43-fd277cf2be73","Multiplication as Repeated Addition Using Number Lines","g2-mathematics-multiplication-as-repeated-addition-using-number-lines","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","","How do you represent multiplication as repeated addition?","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:31.057Z","2026-06-11T09:53:59.358Z","math-journey-generator-v1","pAtrNu8y6FQ","true","false","2026-06-10T08:15:48.082+00:00"
"78a3a720-af76-4c2e-8729-c5ef1421eded","Multiplication as Repeated Addition with 2s and 3s","g2-mathematics-multiplication-as-repeated-addition-with-2s-and-3s","Numbers","Multiplication","By the end of the lesson, the learner should be able to represent multiplication as repeated addition using equal groups of 2 and 3.","","","","Give each learner or pair 12 counters. Ask them to arrange the counters into equal groups of 2, then equal groups of 3. For each arrangement, learners say the repeated addition sentence aloud, write it in their books, and explain what the groups mean using a local market example such as oranges in b","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:14.856Z","","math-journey-generator-v1","pAtrNu8y6FQ","true","false","2026-06-07T10:27:56.014+00:00"
"aacd260b-3a71-4a37-8724-61a214487641","Multiplication: Assessment and Review","g2-mathematics-multiplication-assessment-and-review","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","","How do you represent multiplication as repeated addition?","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:54.885Z","2026-06-11T09:54:01.663Z","","","false","false","2026-06-10T08:15:50.658+00:00"
"6f189a13-23b4-49da-8acf-a103df240d45","Multiplication: Digital Games","g2-mathematics-multiplication-digital-games","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","","How do you represent multiplication as repeated addition?","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:53.507Z","2026-06-11T09:54:01.018Z","","","false","false","2026-06-10T08:15:49.923+00:00"
"22374453-e203-461f-bfab-d87b2fae59f0","Multiplication: Patterns and Arrays","g2-mathematics-multiplication-patterns-and-arrays","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","","How do you represent multiplication as repeated addition?","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:54.218Z","2026-06-11T09:54:01.400Z","","","false","false","2026-06-10T08:15:50.289+00:00"
"0637d6e8-8325-403a-b44a-93f100d48c52","Multiplication: Practice and Application","g2-mathematics-multiplication-practice-and-application","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","","How do you represent multiplication as repeated addition?","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:51.825Z","2026-06-11T09:54:00.720Z","","","false","false","2026-06-10T08:15:49.55+00:00"
"938a3ed5-06ab-430b-a345-b933cce98a68","Multiplying by 3 and 4","g2-mathematics-multiplying-by-3-and-4","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","","How do you represent multiplication as repeated addition?","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:31.972Z","2026-06-11T09:54:00.056Z","math-journey-generator-v1","eW1fMMcN0oA","true","false","2026-06-10T08:15:48.847+00:00"
"2afb0a5b-88e3-4c8e-9ccb-844064b1bd3f","Multiplying by 5 and 10","g2-mathematics-multiplying-by-5-and-10","Numbers","1.6 Multiplication","By the end of the lesson, the learner should be able to: multiply single digit numbers by 1, 2, 3, 4, 5 and 10","","How do you represent multiplication as repeated addition?","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","Learners in pairs/groups to use counters to represent multiplication as repeated addition. Learners in pairs/groups to use number lines to represent multiplication as repeated addition. Learners to use '×' sign in writing repeated addition sentences as multiplication. Learners to multiply single dig","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:32.426Z","2026-06-11T09:54:00.346Z","math-journey-generator-v1","eW1fMMcN0oA","true","false","2026-06-10T08:15:49.201+00:00"
"b607eeb5-45e9-4fda-9c60-1e85435fc1aa","Number Line: Counting Backward","g2-mathematics-number-line-counting-backward","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:24.597Z","2026-06-11T09:53:42.760Z","","","false","false","2026-06-10T08:15:32.09+00:00"
"326924a2-ea0e-4f05-833a-6f77a629d954","Number Line: Counting Forward","g2-mathematics-number-line-counting-forward","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:23.843Z","2026-06-11T09:53:42.405Z","","","false","false","2026-06-10T08:15:31.69+00:00"
"9f5bfa58-7077-453a-afb8-736d7376c8a9","Number Line: Skip Counting","g2-mathematics-number-line-skip-counting","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:25.220Z","2026-06-11T09:53:43.324Z","","","false","false","2026-06-10T08:15:32.533+00:00"
"db4c0d2d-671b-4a12-975c-c76a3da956c9","Number Patterns: Completing Patterns up to 50","g2-mathematics-number-patterns-completing-patterns-up-to-50","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:19.368Z","2026-06-11T09:53:40.903Z","","","false","false","2026-06-10T08:15:30.021+00:00"
"fb0c5c4f-519a-47d6-a021-2526d6d5a665","Number Patterns: Extending Patterns","g2-mathematics-number-patterns-extending-patterns","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:25.968Z","2026-06-11T09:53:43.702Z","","","false","false","2026-06-10T08:15:32.945+00:00"
"edefbd62-e357-46fa-8311-cf1a17959cd9","Number Patterns: Skip Counting by 10s","g2-mathematics-number-patterns-skip-counting-by-10s","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:22.382Z","2026-06-11T09:53:41.942Z","","","false","false","2026-06-10T08:15:31.275+00:00"
"4cac57af-ad3f-4dc4-b6dc-a9c1bb57d59d","Number Patterns: Skip Counting by 2s","g2-mathematics-number-patterns-skip-counting-by-2s","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:21.000Z","2026-06-11T09:53:41.221Z","","","false","false","2026-06-10T08:15:30.422+00:00"
"60572597-f1c3-42d8-aede-0f1198f8f484","Number Patterns: Skip Counting by 5s","g2-mathematics-number-patterns-skip-counting-by-5s","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:21.708Z","2026-06-11T09:53:41.623Z","","","false","false","2026-06-10T08:15:30.84+00:00"
"93a6b8a3-a810-4774-b24b-117c9d4ec841","Place Value: Hundreds","g2-mathematics-place-value-hundreds","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:16.660Z","2026-06-11T09:53:39.642Z","","","false","false","2026-06-10T08:15:28.806+00:00"
"a9cb3164-32c1-4b8e-a0bd-a52b03fe4c94","Place Value: Ones and Tens","g2-mathematics-place-value-ones-and-tens","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: appreciate number patterns as they skip on the number line","","How do we get the next number in a pattern?","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","Learners in pairs/groups to count in 2's and 5's forward and backward starting from any point. Learners in pairs/groups to count their fingers and toes in 2's and 10's. Learners in pairs/groups to discuss place value up to hundreds. Learners in pairs to read numbers 1-100 in symbols. Learners to rea","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:16.003Z","2026-06-11T09:53:39.320Z","","","false","false","2026-06-10T08:15:28.42+00:00"
"a97ab36c-9ad2-428d-832f-e688bea73382","Reading Numbers 51 to 100 in Symbols","g2-mathematics-reading-numbers-51-to-100-in-symbols","Numbers","1.1 Number Concept","By the end of the lesson, the learner should be able to: represent numbers 1-100 using concrete objects in the environment","","How can we find the number of objects in a group?","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:15.390Z","2026-06-11T09:53:35.159Z","math-journey-generator-v1","lxyjIFHXSCA","true","false","2026-06-10T08:15:23.978+00:00"
"bc4a1378-6dff-4dd3-9fbb-0f5b7e9a631e","Representing Numbers 1 to 50 Using Concrete Objects","g2-mathematics-representing-numbers-1-to-50-using-concrete-objects","Numbers","1.1 Number Concept","By the end of the lesson, the learner should be able to: represent numbers 1-100 using concrete objects in the environment","","How can we find the number of objects in a group?","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","Learners to read number names from 1-100. Learners in groups of five to count their fingers and toes. Learners in pairs/groups to play games of representing numbers 1-100 using safe concrete objects. Learners to play digital games of representing groups with numbers.","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:16.015Z","2026-06-11T09:53:35.480Z","math-journey-generator-v1","jEYs9Z2w8oU","true","false","2026-06-10T08:15:24.441+00:00"
"b546d836-3292-48a1-b445-134e85b30e20","Subtracting 2-Digit Numbers Without Regrouping (Horizontal)","g2-mathematics-subtracting-2-digit-numbers-without-regrouping-horizontal","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in subtraction of up to 2-digit numbers","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:28.469Z","2026-06-11T09:53:53.063Z","math-journey-generator-v1","gBXbs6lVRuo","true","false","2026-06-10T08:15:42.076+00:00"
"17d7857a-a622-4b09-8524-db7be78977f8","Subtracting 2-Digit Numbers Without Regrouping (Vertical)","g2-mathematics-subtracting-2-digit-numbers-without-regrouping-vertical","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:28.941Z","2026-06-11T09:53:53.563Z","math-journey-generator-v1","gBXbs6lVRuo","true","false","2026-06-10T08:15:42.494+00:00"
"11d88b45-b1a6-4143-9c04-42e88e57d080","Subtracting Single Digit Numbers","g2-mathematics-subtracting-single-digit-numbers","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: subtract up to 2-digit numbers without regrouping","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:27.558Z","2026-06-11T09:53:52.296Z","math-journey-generator-v1","gBXbs6lVRuo","true","false","2026-06-10T08:10:15.741+00:00"
"bec50c90-2129-4275-8cdb-abb06296e4cf","Subtracting Using the Number Line","g2-mathematics-subtracting-using-the-number-line","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: use the relationship between addition and subtraction in working out problems","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","false","10","0","g2-math-hq-1781322732668","2026-06-13T03:52:28.012Z","2026-06-11T09:53:52.719Z","math-journey-generator-v1","gBXbs6lVRuo","true","false","2026-06-10T08:15:41.676+00:00"
"54d40989-42ac-4220-9204-2a90fe73aa35","Subtraction: Community Service","g2-mathematics-subtraction-community-service","Numbers","1.5 Subtraction","By the end of the lesson, the learner should be able to: work out missing numbers in patterns involving subtraction up to 100","","How do you work out missing numbers in patterns involving subtraction?","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","Learners in pairs/groups to subtract single digit numbers by comparing groups of objects. Learners to subtract up to 2-digit numbers without regrouping in horizontal and vertical forms. Learners to discuss the relationship between addition and subtraction using number families. Learners to work out ","","true","0","10","grade-2-math-batch-3","2026-06-10T07:31:45.186Z","2026-06-11T09:53:57.720Z","","","false","false","2026-06-10T08:15:46.481+00:00"
